,height,weight,label,0
5813,0.975,0.76,normal,normal
5814,0.77,0.46,normal,normal
5815,0.815,0.37,thin,thin
5816,0.905,0.41,thin,thin
5817,0.67,0.39,normal,normal
5818,0.855,0.39,thin,thin
5819,0.72,0.49,normal,normal
5820,0.72,0.4,normal,normal
5821,0.635,0.76,fat,fat
5822,0.975,0.72,normal,normal
5823,0.605,0.49,fat,fat
5824,0.68,0.78,fat,fat
5825,0.625,0.62,fat,fat
5826,0.795,0.53,normal,normal
5827,0.82,0.6,normal,normal
5828,0.735,0.58,fat,fat
5829,0.735,0.62,fat,fat
5830,0.82,0.79,fat,fat
5831,0.67,0.42,normal,normal
5832,0.605,0.41,fat,fat
5833,0.675,0.62,fat,fat
5834,0.96,0.64,thin,thin
5835,0.885,0.44,thin,thin
5836,0.75,0.77,fat,fat
5837,0.69,0.37,normal,normal
5838,0.915,0.7,normal,normal
5839,0.655,0.42,normal,normal
5840,0.72,0.73,fat,fat
5841,0.925,0.74,normal,normal
5842,0.855,0.64,normal,normal
5843,0.835,0.41,thin,thin
5844,0.99,0.71,thin,normal
5845,0.795,0.51,normal,normal
5846,0.85,0.54,normal,normal
5847,0.945,0.36,thin,thin
5848,0.625,0.8,fat,fat
5849,0.96,0.49,thin,thin
5850,0.665,0.77,fat,fat
5851,0.915,0.58,thin,thin
5852,0.99,0.45,thin,thin
5853,0.93,0.57,thin,thin
5854,0.79,0.53,normal,normal
5855,0.865,0.44,thin,thin
5856,0.865,0.45,thin,thin
5857,0.86,0.59,normal,normal
5858,0.73,0.68,fat,fat
5859,0.7,0.52,fat,fat
5860,0.88,0.71,normal,normal
5861,0.66,0.56,fat,fat
5862,0.98,0.52,thin,thin
5863,0.97,0.62,thin,thin
5864,0.97,0.71,normal,normal
5865,0.655,0.53,fat,fat
5866,0.965,0.67,thin,thin
5867,0.695,0.45,normal,normal
5868,0.875,0.67,normal,normal
5869,0.725,0.63,fat,fat
5870,0.675,0.56,fat,fat
5871,0.85,0.39,thin,thin
5872,0.745,0.79,fat,fat
5873,0.745,0.4,thin,thin
5874,0.675,0.45,normal,normal
5875,0.875,0.8,fat,fat
5876,0.605,0.55,fat,fat
5877,0.875,0.66,normal,normal
5878,0.93,0.5,thin,thin
5879,0.965,0.49,thin,thin
5880,0.935,0.36,thin,thin
5881,0.72,0.47,normal,normal
5882,0.61,0.44,fat,fat
5883,0.795,0.64,fat,fat
5884,0.795,0.37,thin,thin
5885,0.975,0.42,thin,thin
5886,0.855,0.46,thin,thin
5887,0.735,0.59,fat,fat
5888,0.795,0.48,normal,normal
5889,0.83,0.49,thin,thin
5890,0.895,0.63,normal,normal
5891,0.94,0.41,thin,thin
5892,0.78,0.54,normal,normal
5893,0.865,0.58,normal,normal
5894,0.86,0.44,thin,thin
5895,0.7,0.49,fat,normal
5896,0.78,0.37,thin,thin
5897,0.68,0.7,fat,fat
5898,0.975,0.77,normal,normal
5899,0.6,0.66,fat,fat
5900,0.795,0.68,fat,fat
5901,0.71,0.8,fat,fat
5902,0.77,0.38,thin,thin
5903,0.825,0.57,normal,normal
5904,0.98,0.7,thin,normal
5905,0.63,0.38,normal,normal
5906,0.885,0.66,normal,normal
5907,0.91,0.45,thin,thin
5908,0.685,0.57,fat,fat
5909,0.735,0.54,normal,normal
5910,0.63,0.39,normal,normal
5911,0.99,0.64,thin,thin
5912,0.935,0.59,thin,thin
5913,0.98,0.67,thin,thin
5914,0.885,0.53,thin,thin
5915,0.995,0.56,thin,thin
5916,0.845,0.74,fat,fat
5917,0.965,0.5,thin,thin
5918,0.815,0.68,fat,fat
5919,0.705,0.63,fat,fat
5920,0.645,0.58,fat,fat
5921,0.6,0.4,fat,fat
5922,0.88,0.55,thin,thin
5923,0.74,0.36,thin,thin
5924,0.68,0.73,fat,fat
5925,0.96,0.39,thin,thin
5926,0.875,0.43,thin,thin
5927,0.845,0.68,normal,normal
5928,0.65,0.35,normal,normal
5929,0.87,0.72,normal,normal
5930,0.71,0.52,fat,fat
5931,0.87,0.58,normal,normal
5932,0.635,0.57,fat,fat
5933,0.625,0.46,fat,fat
5934,0.655,0.74,fat,fat
5935,0.825,0.61,normal,normal
5936,0.975,0.71,normal,normal
5937,0.775,0.56,normal,normal
5938,0.77,0.36,thin,thin
5939,0.715,0.36,thin,thin
5940,0.715,0.68,fat,fat
5941,0.85,0.78,fat,fat
5942,0.665,0.8,fat,fat
5943,0.97,0.35,thin,thin
5944,0.855,0.65,normal,normal
5945,0.835,0.43,thin,thin
5946,0.76,0.75,fat,fat
5947,0.77,0.78,fat,fat
5948,0.945,0.35,thin,thin
5949,0.97,0.4,thin,thin
5950,0.78,0.5,normal,normal
5951,0.675,0.38,normal,normal
5952,0.92,0.7,normal,normal
5953,0.63,0.55,fat,fat
5954,0.685,0.54,fat,fat
5955,0.915,0.61,thin,thin
5956,0.77,0.66,fat,fat
5957,0.995,0.46,thin,thin
5958,0.92,0.79,normal,normal
5959,0.885,0.78,normal,normal
5960,0.865,0.55,thin,thin
5961,0.685,0.8,fat,fat
5962,0.775,0.61,fat,fat
5963,0.72,0.36,thin,thin
5964,0.965,0.75,normal,normal
5965,0.91,0.59,thin,thin
5966,0.775,0.8,fat,fat
5967,0.865,0.7,normal,normal
5968,0.91,0.59,thin,thin
5969,0.92,0.72,normal,normal
5970,0.78,0.35,thin,thin
5971,0.855,0.79,fat,fat
5972,0.685,0.65,fat,fat
5973,0.755,0.77,fat,fat
5974,0.64,0.52,fat,fat
5975,0.81,0.45,thin,thin
5976,0.625,0.58,fat,fat
5977,0.61,0.72,fat,fat
5978,0.95,0.64,thin,thin
5979,0.655,0.63,fat,fat
5980,0.995,0.37,thin,thin
5981,0.69,0.35,thin,normal
5982,0.74,0.45,normal,normal
5983,0.74,0.65,fat,fat
5984,0.74,0.68,fat,fat
5985,0.76,0.42,thin,thin
5986,0.655,0.38,normal,normal
5987,0.67,0.49,fat,fat
5988,0.98,0.62,thin,thin
5989,0.63,0.48,fat,fat
5990,0.665,0.54,fat,fat
5991,0.89,0.59,normal,normal
5992,0.795,0.79,fat,fat
5993,0.995,0.44,thin,thin
5994,0.715,0.36,thin,thin
5995,0.635,0.56,fat,fat
5996,0.88,0.61,normal,normal
5997,0.625,0.51,fat,fat
5998,0.98,0.76,normal,normal
5999,0.755,0.35,thin,thin
